Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1
2/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/2/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/2/13,PERS PROP,ALIVE,CAT,LONGHAIR,DOMESTIC LH
2/2/13,OWNER SUR,ALIVE,CAT,LONGHAIR,MAINE COON
2/2/13,PERS PROP,ALIVE,CAT,LONGHAIR,DOMESTIC LH
2/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/2/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/3/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/3/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/3/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/3/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/4/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
2/4/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,CHARTREUX
2/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/4/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
2/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/4/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
2/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/5/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
2/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
2/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
2/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
