Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER CURL SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
8/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
8/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/13/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/13/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE
8/12/13,STRAY,ALIVE,CAT,SHORTHAIR,RUSSIAN BLUE
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/10/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
8/10/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,SNOWSHOE
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
8/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,POS OWNER,ALIVE,CAT,LONGHAIR,PERSIAN
8/7/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,RUSSIAN BLUE
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/6/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/6/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/4/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,DEAD,CAT,SHORTHAIR,AMER SH
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SNOWSHOE
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/3/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
8/2/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
8/2/13,PERS PROP,ALIVE,CAT,SHORTHAIR,SNOWSHOE
8/2/13,POS OWNER,ALIVE,CAT,SHORTHAIR,SIAMESE
8/2/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
8/1/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
7/31/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/31/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/30/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,OWNER SUR,ALIVE,CAT,LONGHAIR,MAINE COON
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
7/30/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
7/30/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
