Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1
5/16/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/16/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/14/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,LITTER,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/13/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/13/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/13/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/12/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH
5/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
5/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/11/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,MAINE COON
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,MAINE COON
5/11/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,ALIVE,CAT,LONGHAIR,MAINE COON
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/11/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,MAINE COON
5/10/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
5/9/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/9/13,STRAY,LITTER,CAT,SHORTHAIR,AMER CURL SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/8/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
5/8/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/8/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
5/7/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,MAINE COON
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,LITTER,CAT,LONGHAIR,DOMESTIC LH
5/7/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,LITTER,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/6/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC MH
5/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
5/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
5/6/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
