Intake Date,Intake Type,Intake Condition,Animal Type,Group,Breed 1
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/28/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,POS OWNER,DEAD,CAT,LONGHAIR,DOMESTIC MH
10/27/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/27/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,LONGHAIR,MAINE COON
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/27/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/26/13,STRAY,ALIVE,CAT,LONGHAIR,RAGDOLL
10/26/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/25/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/25/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/24/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,BRITISH SH
10/23/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,OWNER SUR,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/23/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/22/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/22/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/21/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/20/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/19/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
10/19/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,SIAMESE
10/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/19/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,OWNER SUR,ALIVE,CAT,LONGHAIR,MAINE COON
10/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/18/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/17/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/16/13,POS OWNER,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/16/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/16/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE
10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,SIAMESE
10/15/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/15/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/14/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,PERS PROP,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/14/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
10/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/13/13,PERS PROP,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,PERS PROP,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,AMER SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/13/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,LONGHAIR,ANGORA
10/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/12/13,STRAY,ALIVE,CAT,SHORTHAIR,SIAMESE
10/12/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/11/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/11/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/11/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/11/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
10/10/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/10/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/9/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC LH
10/9/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/9/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/8/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/8/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/8/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,POS OWNER,DEAD,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/7/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/6/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC MH
10/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/6/13,OWNER SUR,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/6/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/6/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/6/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,TONKINESE
10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/5/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,POS OWNER,ALIVE,CAT,LONGHAIR,DOMESTIC LH
10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,AMER SH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/5/13,STRAY,< 8 WEEKS,CAT,LONGHAIR,DOMESTIC MH
10/5/13,STRAY,ALIVE,CAT,SHORTHAIR,AMER SH
10/5/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/4/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/4/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/4/13,OWNER SUR,ALIVE,CAT,SHORTHAIR,DOMESTIC SH
10/4/13,STRAY,< 8 WEEKS,CAT,SHORTHAIR,DOMESTIC SH
